pre,post,weight
720575940637391582,720575940624117245,2
720575940626300444,720575940630864847,2
720575940616312949,720575940628734376,2
720575940654661281,720575940618249797,2
720575940607287561,720575940628734376,2
720575940612755618,720575940618249797,2
720575940640770957,720575940630496374,2
720575940608186498,720575940617749538,2
720575940607287561,720575940638028607,2
720575940626135122,720575940629585602,2
720575940621085622,720575940610964946,2
720575940613338152,720575940623464316,2
720575940612755618,720575940621777391,2
720575940658674049,720575940618249797,2
720575940620812865,720575940623381956,2
720575940637109214,720575940617552340,2
720575940620812865,720575940628783363,2
720575940633142498,720575940624117245,2
720575940617691170,720575940619810389,2
720575940636461710,720575940629585602,2
720575940636461710,720575940647328900,2
720575940630996684,720575940630864847,2
720575940621082996,720575940624590316,2
720575940611918578,720575940630496374,2
720575940643950190,720575940618249797,2
720575940630996684,720575940610964946,2
720575940641509595,720575940617552340,2
720575940622338269,720575940618249797,2
720575940639684696,720575940618249797,2
720575940617691170,720575940627144069,2
720575940620938150,720575940647328900,2
720575940605221065,720575940618249797,2
720575940625926693,720575940614892182,2
720575940621216982,720575940643700640,2
720575940619676224,720575940617760257,2
720575940614677810,720575940630496374,2
720575940630777631,720575940628734376,2
720575940633541857,720575940629585602,2
720575940633541857,720575940615221811,2
720575940633541857,720575940610964946,2
720575940623082665,720575940636992368,2
720575940630076887,720575940630496374,2
720575940619917248,720575940635063135,2
720575940619245016,720575940647328900,2
720575940623082665,720575940608304220,2
720575940618910075,720575940624117245,2
720575940620341931,720575940621777391,2
720575940630868271,720575940617749538,2
720575940628836412,720575940610964946,2
720575940619245016,720575940626315010,2
720575940619245016,720575940610647416,2
720575940619917248,720575940615221811,2
720575940617903643,720575940630496374,2
720575940631758393,720575940608304220,2
720575940610430254,720575940630496374,2
720575940643542688,720575940630864847,2
720575940623082665,720575940623905719,2
720575940631745367,720575940619810389,2
720575940627644584,720575940621777391,2
720575940605221065,720575940624117245,2
720575940622100774,720575940617552340,2
720575940631844492,720575940629585602,2
720575940631745367,720575940627144069,2
720575940637672425,720575940617552340,2
720575940631844492,720575940630864847,2
720575940617242841,720575940621777391,2
720575940632344290,720575940624590316,2
720575940617242841,720575940630496374,2
720575940616682838,720575940628734376,2
720575940639358579,720575940617749538,2
720575940634953079,720575940617749538,2
720575940642603464,720575940621777391,2
720575940619402576,720575940618249797,2
720575940642733216,720575940630496374,2
720575940635779959,720575940607155890,2
720575940649649785,720575940624117245,2
720575940628609127,720575940636992368,2
720575940630498811,720575940618249797,2
720575940630498811,720575940621777391,2
720575940620576238,720575940617749538,2
720575940619676224,720575940614892182,1
720575940637672425,720575940623464316,1
720575940638163940,720575940617552340,1
720575940642603464,720575940607155890,1
720575940632344290,720575940623905719,1
720575940632344290,720575940630496374,1
720575940632344290,720575940610647416,1
720575940632344290,720575940647328900,1
720575940637390302,720575940618249797,1
720575940637390302,720575940624117245,1
720575940635356316,720575940623464316,1
720575940605113376,720575940630496374,1
720575940612857878,720575940628734376,1
720575940646288419,720575940618249797,1
720575940644146724,720575940628783363,1
720575940647165828,720575940618249797,1
720575940618943389,720575940622997453,1
720575940614677810,720575940637934308,1
720575940618943389,720575940617749538,1
720575940619322328,720575940617552340,1
720575940614677810,720575940624280328,1
720575940640747864,720575940623464316,1
720575940612623474,720575940611344078,1
720575940610523746,720575940617749538,1
720575940635779959,720575940643700640,1
720575940642733216,720575940637934308,1
720575940642733216,720575940635063135,1
720575940642733216,720575940624117245,1
720575940635779959,720575940624590316,1
720575940620390822,720575940623464316,1
720575940615682246,720575940628734376,1
720575940615682246,720575940647328900,1
