pre,post,weight
720575940617166749,720575940617691170,5
720575940627573659,720575940631758393,5
720575940633552820,720575940621861637,5
720575940628188732,720575940618943389,5
720575940626226690,720575940631758393,5
720575940628695414,720575940618943389,5
720575940612362663,720575940632107335,5
720575940640905205,720575940617691170,5
720575940628694991,720575940623082665,5
720575940618844353,720575940630446329,5
720575940624660313,720575940623082665,5
720575940631549743,720575940631758393,5
720575940607993668,720575940618943389,5
720575940631879193,720575940623082665,5
720575940618341952,720575940624661031,5
720575940621561226,720575940617691170,4
720575940609143672,720575940632107335,4
720575940618210251,720575940634953079,4
720575940637773117,720575940618943389,4
720575940619742656,720575940618943389,4
720575940615894173,720575940629579836,4
720575940625942458,720575940630691159,4
720575940605036418,720575940620576238,4
720575940636447630,720575940618943389,4
720575940622191177,720575940617691170,4
720575940620333958,720575940618943389,4
720575940626547817,720575940621216982,4
720575940630078348,720575940617691170,4
720575940620126076,720575940636659886,4
720575940636991856,720575940619506993,4
720575940620333958,720575940644146724,4
720575940611946482,720575940617691170,4
720575940618184839,720575940639358579,4
720575940629725711,720575940631198776,4
720575940608148693,720575940632107335,4
720575940629166587,720575940617691170,4
720575940637225798,720575940630446329,4
720575940617878080,720575940618943389,4
720575940626779398,720575940617691170,4
720575940626779398,720575940608071435,4
720575940637225798,720575940636659886,4
720575940606680706,720575940632107335,4
720575940621892122,720575940617691170,4
720575940633043295,720575940617691170,4
720575940629417728,720575940618943389,4
720575940626277382,720575940618943389,4
720575940624574922,720575940620922790,4
720575940624574922,720575940620497217,4
720575940617650722,720575940618943389,4
720575940617650722,720575940617691170,4
720575940620235968,720575940617691170,4
720575940621925417,720575940618943389,4
720575940619713200,720575940617691170,4
720575940613532831,720575940618943389,4
720575940621648008,720575940631758393,4
720575940618526912,720575940618943389,4
720575940624125114,720575940618943389,4
720575940632583831,720575940618943389,4
720575940608772821,720575940618943389,4
720575940625261834,720575940616312949,4
720575940614428722,720575940618943389,4
720575940654647457,720575940632344290,4
720575940613954769,720575940632107335,4
720575940623171847,720575940617691170,4
720575940620403649,720575940606196098,4
720575940626651288,720575940617691170,4
720575940632164269,720575940634953079,4
720575940635541623,720575940617691170,4
720575940619713200,720575940623082665,4
720575940622112636,720575940617691170,4
720575940620058236,720575940624859725,4
720575940612339810,720575940629579836,4
720575940627741562,720575940617691170,4
720575940632144813,720575940622950605,4
720575940631620921,720575940608442633,4
720575940621786295,720575940617691170,4
720575940638561102,720575940623082665,4
720575940624800188,720575940621861637,4
720575940613738415,720575940623082665,4
720575940628312049,720575940636659886,4
720575940613738415,720575940626455326,4
720575940628312049,720575940631758393,4
720575940634000495,720575940618943389,4
720575940607971908,720575940618943389,4
720575940632144813,720575940631758393,4
720575940617771521,720575940618943389,4
720575940612240918,720575940623082665,4
720575940625497488,720575940621216982,4
720575940617855133,720575940619402576,4
720575940623351443,720575940620922790,4
720575940618306112,720575940631758393,4
720575940636519598,720575940620497217,4
720575940636560730,720575940632107335,4
720575940626251778,720575940617691170,4
720575940629335115,720575940618943389,4
720575940611960872,720575940620922790,4
720575940621700190,720575940618943389,4
720575940616964766,720575940617691170,4
720575940620124028,720575940613338152,4
720575940631017932,720575940613338152,4
720575940631017932,720575940618943389,4
720575940628887887,720575940617691170,4
720575940627700484,720575940607287561,4
720575940627700484,720575940608442633,4
720575940617940048,720575940608442633,4
720575940614306814,720575940631758393,4
720575940622595827,720575940617691170,4
720575940631967575,720575940618943389,4
720575940614890902,720575940607511900,4
720575940615816754,720575940617691170,4
720575940640292571,720575940634953079,4
720575940625600048,720575940631758393,4
720575940604630496,720575940618943389,4
720575940610210034,720575940618943389,4
720575940613272799,720575940618943389,4
720575940619055969,720575940618943389,4
720575940624989214,720575940623082665,4
720575940637148486,720575940623082665,4
720575940636135543,720575940617145561,4
720575940625560189,720575940610523746,4
720575940626226690,720575940632107335,4
720575940624396524,720575940618943389,4
720575940624989214,720575940625931266,4
720575940630456996,720575940617691170,4
720575940612740886,720575940630794703,4
720575940630456996,720575940623082665,4
720575940629973753,720575940632107335,4
720575940629973753,720575940623082665,4
720575940622673703,720575940617691170,4
720575940633466524,720575940616312949,4
720575940620816961,720575940617691170,4
720575940604630496,720575940617691170,4
720575940625163139,720575940616682838,4
720575940612740886,720575940623082665,4
720575940630269404,720575940627644584,4
720575940615728102,720575940617691170,4
720575940612372650,720575940632107335,4
720575940614311842,720575940617691170,4
720575940624663427,720575940631758393,4
720575940643769544,720575940628996455,4
720575940611686809,720575940617691170,4
720575940646290979,720575940639358579,4
720575940639686232,720575940632107335,4
720575940618339777,720575940617691170,4
720575940611960872,720575940630446329,4
720575940609066030,720575940632107335,4
720575940621225910,720575940618943389,4
720575940626089980,720575940618943389,4
720575940625937797,720575940631758393,4
720575940625354904,720575940631758393,4
720575940632437331,720575940621861637,4
720575940621225910,720575940635356316,4
720575940652822945,720575940617691170,4
720575940652822945,720575940650745977,4
720575940608550409,720575940618943389,4
720575940637526750,720575940626878460,4
720575940619652555,720575940624859725,4
720575940623691920,720575940620576238,4
720575940624599939,720575940618943389,4
720575940605507249,720575940617691170,4
720575940627908624,720575940617691170,4
720575940609651554,720575940632107335,4
720575940624014077,720575940617691170,4
720575940616955229,720575940632107335,4
720575940610386661,720575940613338152,4
720575940608386315,720575940617691170,4
720575940605507249,720575940618943389,4
720575940624626563,720575940617691170,4
720575940626586823,720575940654661281,4
720575940644609134,720575940614293485,4
720575940615671494,720575940618943389,4
