supervoxel_id,root_id,pos_x,pos_y,pos_z,soma_x,soma_y,soma_z,nucleus_id,flow,super_class,cell_class,cell_sub_class,supertype,cell_type,hemibrain_type,ito_lee_hemilineage,hartenstein_hemilineage,top_nt,top_nt_conf,known_nt,known_nt_source,side,nerve,vfb_id,fbbt_id,status,dimorphism,matching_notes,fru_dsx,synonyms
80715217381733003,720575940622950605,146688.0,39844.0,623.0,146496.0,48664.0,422.0,5715890.0,intrinsic,central,DAN,,107986.0,PAM02,PAM02,CREa2_medial,DALcm1_medial,dopamine,0.7229146441129134,dopamine; dopamine,Mao & Davis 2009 (immuno); Aso et al. 2019 (scRNA-seq),right,,fw038204,FBbt_00111016,,isomorphic,,fru,Cachero 2010: aSP-d;Yu 2010: aSP13
80715217381741332,720575940620390822,147184.0,40086.0,623.0,149024.0,45176.0,397.0,6361651.0,intrinsic,central,DAN,,168080.0,PAM03,PAM03,CREa2_medial,DALcm1_medial,dopamine,0.8778010731736157,dopamine,Mao & Davis 2009 (immuno),right,,fw038818,FBbt_00100231,,isomorphic,,,
81488655293857427,720575940626878460,158359.0,30655.0,2220.0,141240.0,36936.0,560.0,5645266.0,intrinsic,central,DAN,,36624.0,PAM10,PAM10,CREa1_dorsal,BAmd1_dorsal,dopamine,0.8769342788849839,dopamine; dopamine,Mao & Davis 2009 (immuno); Aso et al. 2019 (scRNA-seq),right,,fw039025,FBbt_00110994,,isomorphic,,,
80222567587213121,720575940649649785,139972.0,38879.0,1580.0,137483.0,36167.0,577.0,,intrinsic,central,DAN,,63391.0,PAM01,PAM01,CREa1_dorsal,BAmd1_dorsal,dopamine,0.8767511363642536,"dopamine; dopamine, nitric oxide",Mao & Davis 2009 (immuno); Aso et al. 2019 (scRNA-seq),right,,fw042127,,,isomorphic,,fru,Cachero 2010: aDT-b;Yu 2010: aDT2
80503836271246079,720575940626555800,144209.0,36027.0,680.0,144169.0,36138.0,659.0,,intrinsic,central,DAN,,74856.0,PAM01,PAM01,CREa2_medial,DALcm1_medial,dopamine,0.9202947788145964,"dopamine; dopamine, nitric oxide",Mao & Davis 2009 (immuno); Aso et al. 2019 (scRNA-seq),right,,fw042128,,,isomorphic,,fru_backfilled,
80714598974034585,720575940631198776,147287.0,31306.0,1448.0,144520.0,39408.0,513.0,5647850.0,intrinsic,central,DAN,,108429.0,PAM04,PAM04,CREa1_dorsal,BAmd1_dorsal,dopamine,0.8244776603470476,dopamine,Mao & Davis 2009 (immuno),right,,fw043430,,,isomorphic,,,
80503355436757073,720575940606196098,143581.0,28808.0,2441.0,142912.0,42008.0,382.0,5714580.0,intrinsic,central,DAN,,119763.0,PAM11,PAM11,CREa1_dorsal,BAmd1_dorsal,dopamine,0.7788025672711872,dopamine; dopamine,Mao & Davis 2009 (immuno),right,,fw043467,FBbt_00111022,outlier_bio,isomorphic,,,
80433055411554688,720575940634953079,143161.0,29840.0,2091.0,134592.0,37005.0,629.0,,intrinsic,central,DAN,,119763.0,PAM11,PAM11,CREa1_dorsal,BAmd1_dorsal,dopamine,0.8559084634169498,dopamine; dopamine,Mao & Davis 2009 (immuno),right,,fw043468,FBbt_00111022,,isomorphic,,,
80644573826775325,720575940626455326,146115.0,35788.0,1078.0,135720.0,44664.0,506.0,5025165.0,intrinsic,central,DAN,,72601.0,PAM06,PAM06,CREa1_dorsal,BAmd1_dorsal,dopamine,0.8036763526532813,dopamine,Mao & Davis 2009 (immuno),right,,fw022615,,,isomorphic,,fru_backfilled,
80293004849466955,720575940642733216,140547.0,39862.0,419.0,140527.0,39874.0,427.0,,intrinsic,central,DAN,,49043.0,PAM08,PAM08,CREa1_dorsal,BAmd1_dorsal,dopamine,0.7600706709881797,dopamine,Mao & Davis 2009 (immuno),right,,fw044431,,,isomorphic,,fru_backfilled,
80996623638913396,720575940635779959,150865.0,39419.0,729.0,150775.0,39781.0,676.0,,intrinsic,central,DAN,,107986.0,PAM02,PAM02,CREa2_medial,DALcm1_medial,dopamine,0.6927980883071365,dopamine; dopamine,Mao & Davis 2009 (immuno); Aso et al. 2019 (scRNA-seq),right,,fw044514,,,isomorphic,,fru,Cachero 2010: aSP-d;Yu 2010: aSP13
80011186342461977,720575940630650063,137029.0,35329.0,634.0,136975.0,35372.0,630.0,,intrinsic,central,DAN,,63391.0,PAM01,PAM01,CREa1_dorsal,BAmd1_dorsal,dopamine,0.9021467392788852,"dopamine; dopamine, nitric oxide",Mao & Davis 2009 (immuno); Aso et al. 2019 (scRNA-seq),right,,fw044585,,,isomorphic,,fru,Cachero 2010: aDT-b;Yu 2010: aDT2
80222430013948662,720575940625615248,139949.0,37346.0,541.0,139926.0,37712.0,503.0,,intrinsic,central,DAN,,108429.0,PAM04,PAM04,CREa1_dorsal,BAmd1_dorsal,dopamine,0.7898270548064652,dopamine,Mao & Davis 2009 (immuno),right,,fw044588,,,isomorphic,,,
80714873851586084,720575940615682246,146639.0,35251.0,1167.0,138689.0,41756.0,389.0,,intrinsic,central,DAN,,72601.0,PAM05,PAM05,CREa1_dorsal,BAmd1_dorsal,dopamine,0.7268458503588029,"dopamine; dopamine, nitric oxide",Mao & Davis 2009 (immuno); Aso et al. 2019 (scRNA-seq),right,,fw047740,FBbt_00111017,,isomorphic,,fru_backfilled,
79941230049440251,720575940630397527,136075.0,40862.0,1574.0,136482.0,45952.0,509.0,,intrinsic,central,DAN,,55210.0,PAM12,PAM12,CREa1_dorsal,BAmd1_dorsal,dopamine,0.9151735600972568,dopamine; dopamine,Mao & Davis 2009 (immuno); Aso et al. 2019 (scRNA-seq),right,,fw047758,FBbt_00100230,,isomorphic,,fru,Cachero 2010: aDT-b;Yu 2010: aDT2
80644436320858343,720575940630691159,146316.0,34041.0,967.0,132231.0,37223.0,808.0,,intrinsic,central,DAN,,63391.0,PAM01,PAM01,CREa1_dorsal,BAmd1_dorsal,dopamine,0.8583911918264845,"dopamine; dopamine, nitric oxide",Mao & Davis 2009 (immuno); Aso et al. 2019 (scRNA-seq),right,,fw047774,,,isomorphic,,fru,Cachero 2010: aDT-b;Yu 2010: aDT2
