pre,post,weight
720575940630318951,720575940620923980,3
720575940620488513,720575940630561484,3
720575940617691170,720575940618224709,3
720575940617691170,720575940627585286,3
720575940620488513,720575940626904561,3
720575940630318951,720575940637316029,3
720575940619676224,720575940620603245,3
720575940621861637,720575940632437331,3
720575940621861637,720575940627585028,3
720575940629579836,720575940611343054,3
720575940626455326,720575940617940048,3
720575940626455326,720575940612846962,3
720575940626878460,720575940620880333,3
720575940626455326,720575940621073117,3
720575940626455326,720575940645386884,3
720575940626455326,720575940626225173,3
720575940626455326,720575940628471392,3
720575940626878460,720575940626657808,3
720575940626455326,720575940613737647,3
720575940626455326,720575940610990821,3
720575940626455326,720575940653332385,3
720575940626455326,720575940622948872,3
720575940635779959,720575940628394716,3
720575940626878460,720575940627987756,3
720575940614629799,720575940643769544,3
720575940626455326,720575940643501472,3
720575940637672425,720575940630949187,3
720575940607511900,720575940642162573,3
720575940644146724,720575940637580659,3
720575940607511900,720575940648205945,3
720575940621861637,720575940626043454,3
720575940630446329,720575940621594723,3
720575940644146724,720575940610823010,3
720575940646288419,720575940635499888,3
720575940614629799,720575940632366623,3
720575940626455326,720575940614614203,3
720575940626455326,720575940620418774,3
720575940635779959,720575940638053865,3
720575940635779959,720575940618224709,3
720575940626455326,720575940624149256,3
720575940628996455,720575940625126448,3
720575940631758393,720575940623543303,3
720575940631758393,720575940609944526,3
720575940626455326,720575940629347791,3
720575940626455326,720575940625600048,3
720575940642733216,720575940624480148,3
720575940634953079,720575940619041133,3
720575940626455326,720575940630300613,3
720575940626455326,720575940625740169,3
720575940626455326,720575940614229758,3
720575940626455326,720575940639278325,3
720575940635779959,720575940617514726,3
720575940642733216,720575940632197935,3
720575940642733216,720575940633580024,3
720575940630446329,720575940644472100,3
720575940635779959,720575940625506704,3
720575940646288419,720575940613929670,3
720575940646288419,720575940619864912,3
720575940607511900,720575940623756215,3
720575940630446329,720575940631502509,3
720575940614629799,720575940621770010,3
720575940621861637,720575940630331244,3
720575940621861637,720575940607054770,3
720575940647165828,720575940608176514,3
720575940638163940,720575940626906142,3
720575940646288419,720575940620039956,3
720575940638163940,720575940626362696,3
720575940621861637,720575940620333958,3
720575940646288419,720575940619271384,3
720575940630446329,720575940628800762,3
720575940616682838,720575940621175472,3
720575940644146724,720575940617771521,3
720575940614629799,720575940624107755,3
720575940644146724,720575940625126448,3
720575940639358579,720575940631408610,3
720575940644146724,720575940628826873,3
720575940621861637,720575940622003316,3
720575940616682838,720575940633034336,3
720575940616682838,720575940648205945,3
720575940607511900,720575940626403400,3
720575940644146724,720575940622836455,3
720575940607511900,720575940620495830,3
720575940644146724,720575940621762330,3
720575940630446329,720575940633224555,3
720575940627644584,720575940629693239,3
720575940629579836,720575940619938998,3
720575940635356316,720575940622102763,3
720575940607511900,720575940639202532,3
720575940614629799,720575940618341952,3
720575940646288419,720575940627295802,3
720575940646288419,720575940627576488,3
720575940630446329,720575940618992449,3
720575940646288419,720575940628788496,3
720575940646582836,720575940631625272,3
720575940621861637,720575940618662939,3
720575940607511900,720575940613017059,3
720575940647165828,720575940637404750,3
720575940630446329,720575940616306210,3
720575940646288419,720575940610784179,3
720575940622701808,720575940629733314,3
720575940621861637,720575940628045318,3
720575940630446329,720575940625235033,3
720575940644146724,720575940615671494,3
720575940616682838,720575940620230497,3
720575940646288419,720575940636675817,3
720575940614629799,720575940617771521,3
720575940646288419,720575940608281180,3
720575940616682838,720575940609220291,3
720575940616682838,720575940609143672,3
720575940616682838,720575940609944526,3
720575940616682838,720575940625834900,3
720575940630446329,720575940613776543,3
720575940646288419,720575940618572422,3
