pre,post,weight
720575940624280328,720575940608071435,2
720575940624280328,720575940612755618,2
720575940634482783,720575940632107335,2
720575940618249797,720575940627644584,2
720575940618249797,720575940621462512,2
720575940615221811,720575940625931266,2
720575940624590316,720575940646288419,2
720575940624590316,720575940633541857,2
720575940617552340,720575940637109214,2
720575940624590316,720575940630777631,2
720575940624590316,720575940630446329,2
720575940627144069,720575940642603464,2
720575940612196850,720575940622950605,2
720575940627144069,720575940615750562,2
720575940636992368,720575940631758393,2
720575940636992368,720575940627644584,2
720575940636992368,720575940633142498,2
720575940636992368,720575940644747828,2
720575940623905719,720575940631576903,2
720575940623905719,720575940630650063,2
720575940615221811,720575940628708139,2
720575940623905719,720575940627110931,2
720575940636992368,720575940624317419,2
720575940615221811,720575940633515490,2
720575940623905719,720575940647165828,2
720575940624590316,720575940624317419,2
720575940624590316,720575940615682246,2
720575940617749538,720575940637928164,2
720575940624590316,720575940619917248,2
720575940612455338,720575940622944403,2
720575940624117245,720575940654661281,2
720575940639556467,720575940646288419,2
720575940612455338,720575940630536441,2
720575940639556467,720575940636659886,2
720575940639556467,720575940628708139,2
720575940639556467,720575940624317419,2
720575940639556467,720575940616312949,2
720575940611344078,720575940647165828,2
720575940637934308,720575940622338269,2
720575940637934308,720575940621216982,2
720575940629585602,720575940625931266,2
720575940629585602,720575940619245016,2
720575940629585602,720575940636659886,2
720575940624117245,720575940630498811,2
720575940637934308,720575940627194501,2
720575940637934308,720575940633142498,2
720575940637934308,720575940632107335,2
720575940637934308,720575940630691159,2
720575940630496374,720575940632344290,2
720575940647328900,720575940616312949,2
720575940630496374,720575940642733216,2
720575940630496374,720575940639077283,2
720575940630496374,720575940612755618,2
720575940623001480,720575940623979593,2
720575940639697827,720575940625926693,2
720575940630496374,720575940608071435,2
720575940630496374,720575940621216982,2
720575940630496374,720575940617691170,2
720575940623001480,720575940627110931,2
720575940607155890,720575940608071435,1
720575940607155890,720575940614677810,1
720575940607155890,720575940630498811,1
720575940607155890,720575940627390507,1
720575940607155890,720575940628743362,1
720575940607155890,720575940615682246,1
720575940607155890,720575940616643924,1
720575940607155890,720575940617691170,1
720575940607155890,720575940621900321,1
720575940607155890,720575940620390822,1
720575940607155890,720575940621082996,1
720575940638028607,720575940619301185,1
720575940607155890,720575940632107335,1
720575940610964946,720575940643542688,1
720575940610964946,720575940644747828,1
