supervoxel_id,root_id,pos_x,pos_y,pos_z,soma_x,soma_y,soma_z,nucleus_id,flow,super_class,cell_class,cell_sub_class,supertype,cell_type,hemibrain_type,ito_lee_hemilineage,hartenstein_hemilineage,top_nt,top_nt_conf,known_nt,known_nt_source,side,nerve,vfb_id,fbbt_id,status,dimorphism,matching_notes,fru_dsx,synonyms
81066168219628433,720575940628724284,151744.0,27176.0,4488.0,151744.0,27176.0,4488.0,6316304.0,intrinsic,central,Kenyon_Cell,KCg,14292.0,KCg-m,KCg-m,MBp3,MBp3,dopamine,0.8329868066872528,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno); Johard et al., 2008 (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw022124,FBbt_00111061,,isomorphic,,,
80432780735095544,720575940632980378,142392.0,25472.0,3707.0,142392.0,25472.0,3707.0,5629891.0,intrinsic,central,Kenyon_Cell,KCg,14292.0,KCg-m,KCg-m,MBp1,MBp1,dopamine,0.717876700746741,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno); Johard et al., 2008 (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw022127,FBbt_00111061,,isomorphic,,,
81278305177320594,720575940630039547,154827.0,42250.0,4103.0,141312.0,25568.0,3675.0,5629492.0,intrinsic,central,Kenyon_Cell,KCg,14292.0,KCg-m,KCg-m,MBp1,MBp1,dopamine,0.7561588286350862,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno); Johard et al., 2008 (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw022128,FBbt_00111061,,isomorphic,,,
81489617769178945,720575940626794027,158344.0,45512.0,5268.0,158344.0,45512.0,5268.0,6826997.0,intrinsic,central,Kenyon_Cell,KCab,11862.0,KCab,KCab-s,MBp2,MBp2,dopamine,0.6457013843590935,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno, RNAi); Johard et al. (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw022148,FBbt_00100248,,isomorphic,,,
80714255711871912,720575940604999526,146520.0,25816.0,3746.0,146520.0,25816.0,3746.0,5631528.0,intrinsic,central,Kenyon_Cell,KCg,14292.0,KCg-m,KCg-m,MBp1,MBp1,dopamine,0.7588693306791224,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno); Johard et al., 2008 (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw022173,FBbt_00111061,,isomorphic,,,
81278305177073521,720575940614200426,155330.0,41906.0,3896.0,151104.0,31024.0,4720.0,6315584.0,intrinsic,central,Kenyon_Cell,KCg,14292.0,KCg-m,KCg-m,MBp1,MBp1,dopamine,0.7363876510468065,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno); Johard et al., 2008 (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw022174,FBbt_00111061,,isomorphic,,,
80995799475208506,720575940635659486,151280.0,26968.0,4290.0,151280.0,26968.0,4290.0,6315740.0,intrinsic,central,Kenyon_Cell,KCab,11862.0,KCab,KCab-s,MBp3,MBp3,dopamine,0.6456258058661866,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno, RNAi); Johard et al. (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw022177,FBbt_00100248,,isomorphic,,,
81278373896804463,720575940614036019,155504.0,43396.0,4102.0,151840.0,30160.0,4151.0,6316456.0,intrinsic,central,Kenyon_Cell,KCg,14292.0,KCg-m,KCg-m,MBp1,MBp1,dopamine,0.733124885625109,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno); Johard et al., 2008 (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw022178,FBbt_00111061,,isomorphic,,,
81559848940242278,720575940617811540,158756.0,42919.0,4293.0,153392.0,32360.0,4940.0,6318246.0,intrinsic,central,Kenyon_Cell,KCg,14292.0,KCg-m,KCg-m,MBp3,MBp3,dopamine,0.7912360606678212,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno); Johard et al., 2008 (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw022179,FBbt_00111061,,isomorphic,,,
81066168152565393,720575940622948872,151768.0,26592.0,3972.0,151768.0,26592.0,3972.0,6309300.0,intrinsic,central,Kenyon_Cell,,17488.0,KCapbp-m,KCa'b'-m,MBp3,MBp3,dopamine,0.5474305501306402,acetylcholine; acetylcholine,"Barnstedt et al. 2016 (immuno, RNAi); Aso et al. 2019 (scRNA-seq)",right,,fw022183,FBbt:00100253,,isomorphic,,,
